nome,valor,marca,categoria,loc,ano,km_rodados
CHEVROLET PRISMA,51890,CHEVROLET,Sedan,SP,2018,65198.0
NISSAN LIVINA,27890,NISSAN,Wagon/Perua,SP,2012,176780.0
CHEVROLET ONIX,37890,CHEVROLET,Hatch,SP,2018,31829.0
CHEVROLET ONIX,37890,CHEVROLET,Hatch,SP,2018,35000.0
NISSAN SENTRA,70610,NISSAN,Hatch,SP,2018,24796.0
RENAULT KWID,34490,RENAULT,Hatch,SP,2018,20000.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,47794.0
FORD FOCUS,48890,FORD,Hatch,SP,2016,85182.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,51045.0
CHERY TIGGO 5X,92990,CHERY,Hatch,SP,2019,100.0
CHERY TIGGO 5X,92990,CHERY,Hatch,SP,2019,100.0
RENAULT CAPTUR,68890,RENAULT,Hatch,SP,2018,24098.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,58009.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,50450.0
JEEP RENEGADE,76710,JEEP,Hatch,SP,2018,33778.0
HYUNDAI HB20,49500,HYUNDAI,Hatch,SP,2018,34146.0
HYUNDAI HB20,48760,HYUNDAI,Hatch,SP,2018,36001.0
RENAULT LOGAN,40930,RENAULT,Hatch,SP,2019,33510.0
LAND ROVER RANGE ROVER SPORT,562900,LAND ROVER,Hatch,SP,2019,2611.0
HYUNDAI HB20S,54810,HYUNDAI,Hatch,SP,2018,40654.0
FIAT FREEMONT,39490,FIAT,Utilitário,SP,2012,122369.0
HYUNDAI HB20,48760,HYUNDAI,Hatch,SP,2018,44054.0
RENAULT LOGAN,35480,RENAULT,Hatch,SP,2017,32935.0
HYUNDAI HB20,48270,HYUNDAI,Hatch,SP,2018,48213.0
CHEVROLET ONIX,39990,CHEVROLET,Hatch,SP,2018,40100.0
RENAULT LOGAN,38990,RENAULT,Sedan,SP,2018,60000.0
CHEVROLET ONIX,38990,CHEVROLET,Hatch,SP,2018,30300.0
RENAULT LOGAN,40990,RENAULT,Sedan,SP,2019,38000.0
RENAULT SANDERO,20900,RENAULT,Hatch,SP,2011,123000.0
CHEVROLET ONIX,37490,CHEVROLET,Hatch,SP,2018,50000.0
AUDI A4,69990,AUDI,Sedan,SP,2012,79000.0
RENAULT SANDERO,28900,RENAULT,Hatch,SP,2015,98000.0
NISSAN TIIDA,31900,NISSAN,Hatch,SP,2012,92000.0
VOLKSWAGEN TIGUAN,58900,VOLKSWAGEN,SUV,SP,2014,98000.0
CHEVROLET TRAILBLAZER,157000,CHEVROLET,Hatch,SP,2017,31648.0
NISSAN MARCH,33990,NISSAN,Hatch,SP,2017,45281.0
LAND ROVER FREELANDER 2,45000,LAND ROVER,SUV,SP,2010,109000.0
LAND ROVER RANGE ROVER SPORT,299900,LAND ROVER,Hatch,SP,2016,64000.0
PEUGEOT 207,21900,PEUGEOT,Hatch,SP,2009,59238.0
NISSAN SENTRA,66990,NISSAN,Hatch,SP,2019,25304.0
CHEVROLET CRUZE,47900,CHEVROLET,Hatch,SP,2013,80000.0
RENAULT LOGAN,37990,RENAULT,Hatch,SP,2019,15388.0
RENAULT LOGAN,41900,RENAULT,Hatch,SP,2019,29500.0
VOLKSWAGEN TIGUAN,63900,VOLKSWAGEN,Hatch,SP,2013,55000.0
LIFAN X60,42700,LIFAN,Utilitário,SP,2015,40000.0
HYUNDAI TUCSON,35990,HYUNDAI,Hatch,SP,2012,67900.0
SUZUKI VITARA,92900,SUZUKI,Hatch,SP,2018,21000.0
CHEVROLET ONIX,39900,CHEVROLET,Hatch,SP,2018,29900.0
RENAULT SANDERO,22900,RENAULT,Hatch,SP,2012,88000.0
JEEP COMPASS,205990,JEEP,Hatch,SP,2019,0.0
JEEP RENEGADE,73990,JEEP,Hatch,SP,2019,24988.0
CITROEN C4 CACTUS,71890,CITROEN,SUV,SP,2018,26620.0
CHEVROLET SPIN,38900,CHEVROLET,Mini Van,SP,2015,68000.0
CHEVROLET AGILE,22900,CHEVROLET,Hatch,SP,2011,98000.0
VOLKSWAGEN JETTA,69970,VOLKSWAGEN,Hatch,SP,2016,32000.0
VOLKSWAGEN TIGUAN,68890,VOLKSWAGEN,Hatch,SP,2013,79000.0
VOLKSWAGEN TIGUAN,69890,VOLKSWAGEN,Hatch,SP,2014,109000.0
CHERY TIGGO 5X,92990,CHERY,Hatch,SP,2019,100.0
CHERY TIGGO 5X,92990,CHERY,Hatch,SP,2019,100.0
CHERY TIGGO 7,94990,CHERY,Hatch,SP,2019,107.0
FORD KA,33990,FORD,Hatch,SP,2016,24580.0
CITROEN C3,29900,CITROEN,Hatch,SP,2015,55000.0
FORD ECOSPORT,31900,FORD,Mini Van,SP,2009,123395.0
FIAT PUNTO,31900,FIAT,Hatch,SP,2013,38000.0
HYUNDAI HB20,51900,HYUNDAI,Hatch,SP,2018,15900.0
FIAT FIORINO,56900,FIAT,Utilitário,SP,2017,
VOLKSWAGEN PASSAT,65000,VOLKSWAGEN,Sedan,SP,2013,65000.0
MINI COOPER,62990,MINI,Hatch,SP,2013,89000.0
CITROEN C3,31890,CITROEN,Hatch,SP,2016,84000.0
MERCEDES-BENZ C 250,178000,MERCEDES-BENZ,Hatch,SP,2017,8000.0
MITSUBISHI LANCER,42900,MITSUBISHI,Sedan,SP,2012,91000.0
HYUNDAI I30,34900,HYUNDAI,Hatch,SP,2011,68000.0
JEEP RENEGADE,108970,JEEP,Hatch,SP,2019,32000.0
TOYOTA HILUX,142000,TOYOTA,Hatch,SP,2015,46000.0
HYUNDAI HR,79990,HYUNDAI,Hatch,SP,2019,0.0
NISSAN TIIDA,24300,NISSAN,Sedan,SP,2008,
VOLKSWAGEN T-CROSS,114990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,110990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN T-CROSS,113490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,110990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN T-CROSS,115990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN T-CROSS,110490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN VIRTUS,68990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,112490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,110490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,115990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,120490,VOLKSWAGEN,Hatch,SP,2020,0.0
CHEVROLET AGILE,26500,CHEVROLET,Hatch,SP,2011,
VOLKSWAGEN T-CROSS,174990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,110990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN T-CROSS,110490,VOLKSWAGEN,Hatch,SP,2020,0.0
HONDA CITY,35900,HONDA,Sedan,SP,2010,
VOLKSWAGEN T-CROSS,119490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,115990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,120990,VOLKSWAGEN,Hatch,SP,2020,0.0
FORD KA,11900,FORD,Hatch,SP,2009,108813.0
NISSAN VERSA,38990,NISSAN,Hatch,SP,2015,50000.0
VOLKSWAGEN T-CROSS,114990,VOLKSWAGEN,Hatch,SP,2020,0.0
FORD KA,16500,FORD,Hatch,SP,2011,
VOLKSWAGEN T-CROSS,113490,VOLKSWAGEN,Hatch,SP,2020,0.0
HONDA CIVIC,59900,HONDA,Sedan,SP,2016,62000.0
VOLKSWAGEN T-CROSS,110990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLVO XC60,55000,VOLVO,Hatch,SP,2013,135000.0
VOLKSWAGEN VIRTUS,68990,VOLKSWAGEN,Hatch,SP,2020,0.0
FORD ECOSPORT,24500,FORD,Wagon/Perua,SP,2007,
HONDA CIVIC,14900,HONDA,Sedan,SP,2003,
FIAT PALIO,18900,FIAT,Hatch,SP,2010,74000.0
CHEVROLET AGILE,21900,CHEVROLET,Hatch,SP,2010,176448.0
CHEVROLET ZAFIRA,26990,CHEVROLET,Hatch,SP,2009,100.0
FORD KA,27990,FORD,Hatch,SP,2014,69277.0
RENAULT SANDERO,17990,RENAULT,Hatch,SP,2012,100.0
VOLKSWAGEN T-CROSS,106990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,111490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,106990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,112490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,109490,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,110990,VOLKSWAGEN,Hatch,SP,2020,0.0
HYUNDAI TUCSON,29900,HYUNDAI,Hatch,SP,2011,120000.0
VOLKSWAGEN T-CROSS,107990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,106990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,107990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,107990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,107990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,166990,VOLKSWAGEN,Hatch,SP,2020,0.0
JEEP RENEGADE,55900,JEEP,Hatch,SP,2016,41000.0
VOLKSWAGEN T-CROSS,162990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,107990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN T-CROSS,114990,VOLKSWAGEN,Hatch,SP,2020,0.0
HYUNDAI TUCSON,33990,HYUNDAI,Utilitário,SP,2011,96170.0
DODGE JOURNEY,50900,DODGE,Hatch,SP,2012,71700.0
CHERY TIGGO 7,94890,CHERY,Hatch,SP,2019,100.0
CHEVROLET ONIX,55890,CHEVROLET,Hatch,SP,2018,20144.0
HYUNDAI IX35,48990,HYUNDAI,Hatch,SP,2011,49254.0
CHERY TIGGO 5X,92890,CHERY,Hatch,SP,2019,100.0
CHERY TIGGO 5X,92890,CHERY,Hatch,SP,2019,100.0
CHERY TIGGO 5X,92890,CHERY,Hatch,SP,2019,100.0
HYUNDAI HB20,35990,HYUNDAI,Hatch,SP,2017,75600.0
JEEP COMPASS,95990,JEEP,Hatch,SP,2017,34000.0
CHEVROLET MERIVA,19900,CHEVROLET,Hatch,SP,2009,138000.0
FORD KA+,36890,FORD,Sedan,SP,2017,63000.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,42679.0
FIAT ARGO,38890,FIAT,Hatch,SP,2018,50288.0
RENAULT SANDERO,33890,RENAULT,Hatch,SP,2014,44500.0
FIAT GRAND SIENA,46900,FIAT,Sedan,SP,2019,10900.0
RENAULT SANDERO,37890,RENAULT,Hatch,SP,2019,34168.0
CHEVROLET ONIX,37890,CHEVROLET,Hatch,SP,2018,35461.0
RENAULT LOGAN,35890,RENAULT,Sedan,SP,2018,43252.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2019,45708.0
FORD KA,37890,FORD,Hatch,SP,2018,50701.0
FIAT FIORINO,50890,FIAT,Utilitário,SP,2018,33805.0
FORD KA,37990,FORD,Hatch,SP,2017,13773.0
FIAT ARGO,38890,FIAT,Hatch,SP,2018,44026.0
CHEVROLET CRUZE,76890,CHEVROLET,Hatch,SP,2018,33696.0
FORD KA,35490,FORD,Hatch,SP,2017,43000.0
CHEVROLET PRISMA,39890,CHEVROLET,Sedan,SP,2018,36260.0
RENAULT CAPTUR,72890,RENAULT,Hatch,SP,2018,23946.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,50786.0
MERCEDES-BENZ ML 350,125000,MERCEDES-BENZ,Hatch,SP,2012,93000.0
CHEVROLET COBALT,34490,CHEVROLET,Sedan,SP,2015,51869.0
FORD KA,36890,FORD,Hatch,SP,2017,29620.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,55094.0
FORD KA,36890,FORD,Hatch,SP,2017,29620.0
RENAULT KWID,32890,RENAULT,Hatch,SP,2018,27654.0
CHEVROLET PRISMA,39890,CHEVROLET,Sedan,SP,2019,37947.0
CHEVROLET PRISMA,38890,CHEVROLET,Sedan,SP,2018,44017.0
PEUGEOT 408,37890,PEUGEOT,Sedan,SP,2012,51424.0
RENAULT LOGAN,35890,RENAULT,Sedan,SP,2018,61452.0
FORD KA,37890,FORD,Hatch,SP,2017,25611.0
VOLKSWAGEN POLO,52490,VOLKSWAGEN,Hatch,SP,2017,51016.0
FIAT PALIO WEEKEND,11000,FIAT,Hatch,SP,2000,128586.0
RENAULT LOGAN,35900,RENAULT,Sedan,SP,2016,23652.0
FORD ECOSPORT,73990,FORD,Hatch,SP,2019,100.0
VOLKSWAGEN SPACEFOX,19900,VOLKSWAGEN,Hatch,SP,2008,122000.0
VOLKSWAGEN CROSSFOX,49900,VOLKSWAGEN,Hatch,SP,2018,23000.0
RENAULT CAPTUR,63990,RENAULT,Hatch,SP,2017,20000.0
HONDA HR-V,73990,HONDA,Hatch,SP,2016,41433.0
JEEP RENEGADE,77980,JEEP,Hatch,SP,2018,34605.0
JEEP RENEGADE,77980,JEEP,Hatch,SP,2018,25000.0
JEEP RENEGADE,77970,JEEP,Hatch,SP,2018,26000.0
MITSUBISHI OUTLANDER,129980,MITSUBISHI,Hatch,SP,2017,33600.0
JEEP RENEGADE,62980,JEEP,Hatch,SP,2017,38000.0
JEEP RENEGADE,89970,JEEP,Hatch,SP,2018,6527.0
JEEP RENEGADE,79980,JEEP,Hatch,SP,2018,3240.0
JEEP RENEGADE,89970,JEEP,Hatch,SP,2018,8247.0
FORD FIESTA,28900,FORD,Hatch,SP,2011,78610.0
FIAT ARGO,41990,FIAT,Hatch,SP,2018,36270.0
RENAULT DUSTER,59510,RENAULT,Hatch,SP,2018,19330.0
RENAULT DUSTER,47980,RENAULT,Hatch,SP,2017,45500.0
VOLKSWAGEN JETTA,65980,VOLKSWAGEN,Hatch,SP,2016,57500.0
RENAULT FLUENCE,49980,RENAULT,Hatch,SP,2015,41300.0
NISSAN SENTRA,59970,NISSAN,Hatch,SP,2018,37500.0
SUZUKI GRAND VITARA,53970,SUZUKI,Hatch,SP,2016,64145.0
JEEP COMPASS,83980,JEEP,Hatch,SP,2018,20000.0
JEEP COMPASS,99980,JEEP,Hatch,SP,2018,29000.0
JEEP COMPASS,87970,JEEP,Hatch,SP,2018,30300.0
FORD FOCUS,27890,FORD,Hatch,SP,2011,118000.0
CHEVROLET COBALT,35990,CHEVROLET,Sedan,SP,2013,69929.0
RENAULT SANDERO,35890,RENAULT,Hatch,SP,2016,101.0
FORD FOCUS,64900,FORD,Sedan,SP,2017,41000.0
CITROEN C3,42900,CITROEN,Hatch,SP,2015,24000.0
LAND ROVER RANGE ROVER EVOQUE,118900,LAND ROVER,Hatch,SP,2013,52000.0
FIAT TORO,96900,FIAT,Picape,SP,2018,36000.0
VOLKSWAGEN POLO,58900,VOLKSWAGEN,Hatch,SP,2018,30438.0
BMW X6,349900,BMW,Conversível,SP,2016,25000.0
CITROEN C3 PICASSO,25590,CITROEN,Wagon/Perua,SP,2011,110000.0
JEEP COMPASS,91900,JEEP,SUV,SP,2017,51000.0
CITROEN C4 CACTUS,84990,CITROEN,SUV,SP,2018,3570.0
FIAT FIORINO,46990,FIAT,Utilitário,SP,2016,29800.0
VOLKSWAGEN UP!,31490,VOLKSWAGEN,Hatch,SP,2016,68937.0
CITROEN C3,39900,CITROEN,Hatch,SP,2016,45000.0
RENAULT SANDERO,36590,RENAULT,Hatch,SP,2017,101.0
CITROEN C3 PICASSO,32990,CITROEN,Hatch,SP,2013,94000.0
RENAULT LOGAN,37490,RENAULT,Sedan,SP,2018,101.0
FORD KA+,39490,FORD,Hatch,SP,2017,30146.0
CHEVROLET CAPTIVA,45990,CHEVROLET,Hatch,SP,2013,79000.0
FIAT UNO,35890,FIAT,Hatch,SP,2018,101.0
HYUNDAI HB20S,36590,HYUNDAI,Sedan,SP,2015,60000.0
FIAT UNO,23590,FIAT,Hatch,SP,2012,90000.0
RENAULT SANDERO,30900,RENAULT,Hatch,SP,2012,57000.0
RENAULT SANDERO,39900,RENAULT,Hatch,SP,2016,56550.0
VOLKSWAGEN POLO,28900,VOLKSWAGEN,Sedan,SP,2011,215003.0
PEUGEOT 208,29690,PEUGEOT,Hatch,SP,2013,65000.0
FIAT STRADA,43490,FIAT,Picape,SP,2014,60000.0
HYUNDAI HB20S,41990,HYUNDAI,Hatch,SP,2017,35500.0
HYUNDAI I30,34890,HYUNDAI,Hatch,SP,2011,99800.0
CHEVROLET TRACKER,58900,CHEVROLET,SUV,SP,2015,48000.0
FORD KA+,57990,FORD,Hatch,SP,2020,100.0
KIA SORENTO,48900,KIA,Sedan,SP,2011,130000.0
FORD KA,64990,FORD,Hatch,SP,2019,100.0
HYUNDAI HB20,35970,HYUNDAI,Hatch,SP,2014,62905.0
TOYOTA ETIOS,33990,TOYOTA,Hatch,SP,2016,46000.0
HYUNDAI HB20S,45990,HYUNDAI,Hatch,SP,2016,79418.0
FIAT STRADA,47980,FIAT,Hatch,SP,2017,32400.0
FORD FUSION,85970,FORD,Hatch,SP,2018,39706.0
CHEVROLET ONIX,51970,CHEVROLET,Hatch,SP,2018,22200.0
BMW X1,99970,BMW,Hatch,SP,2016,47606.0
CHERY TIGGO2,53970,CHERY,Hatch,SP,2018,19800.0
HYUNDAI IX35,60980,HYUNDAI,Hatch,SP,2015,74500.0
HYUNDAI HB20,36990,HYUNDAI,Hatch,SP,2015,56000.0
FIAT DOBLO,35900,FIAT,Van,SP,2012,87230.0
JAC J6,25890,JAC,Hatch,SP,2011,72000.0
RENAULT LOGAN,30890,RENAULT,Hatch,SP,2016,88000.0
VOLKSWAGEN UP!,53990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN UP!,47990,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN UP!,47990,VOLKSWAGEN,Hatch,SP,2019,0.0
CITROEN C3,25990,CITROEN,Hatch,SP,2012,58000.0
VOLKSWAGEN VOYAGE,61790,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN VOYAGE,63290,VOLKSWAGEN,Hatch,SP,2019,0.0
RENAULT SCENIC,13890,RENAULT,Hatch,SP,2004,145000.0
RENAULT DUSTER,44900,RENAULT,Hatch,SP,2013,54000.0
VOLKSWAGEN UP!,48490,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN JETTA,103490,VOLKSWAGEN,Hatch,SP,2019,0.0
FORD ECOSPORT,48990,FORD,Hatch,SP,2015,81000.0
VOLKSWAGEN VIRTUS,62690,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN UP!,48490,VOLKSWAGEN,Hatch,SP,2019,0.0
VOLKSWAGEN UP!,52990,VOLKSWAGEN,Hatch,SP,2019,0.0
HYUNDAI HB20,33890,HYUNDAI,Hatch,SP,2014,56000.0
BMW 320I,99900,BMW,Sedan,SP,2015,73000.0
MITSUBISHI PAJERO TR4,48890,MITSUBISHI,Hatch,SP,2013,65000.0
FIAT 500,29990,FIAT,Hatch,SP,2013,65000.0
TOYOTA COROLLA,118000,TOYOTA,Hatch,SP,2018,9000.0
MITSUBISHI ECLIPSE CROSS,134990,MITSUBISHI,Hatch,SP,2018,8000.0
CHEVROLET ONIX,39890,CHEVROLET,Hatch,SP,2017,77500.0
KIA SORENTO,44900,KIA,Mini Van,SP,2011,105000.0
FORD KA,32900,FORD,Hatch,SP,2017,33000.0
PEUGEOT 308,53190,PEUGEOT,Hatch,SP,2018,44531.0
CHEVROLET CRUZE,39890,CHEVROLET,Sedan,SP,2013,80792.0
VOLKSWAGEN TIGUAN,42880,VOLKSWAGEN,Utilitário,SP,2010,89000.0
FORD FIESTA,38500,FORD,Sedan,SP,2015,55200.0
JEEP COMPASS,98890,JEEP,Hatch,SP,2019,26630.0
HYUNDAI HB20,35850,HYUNDAI,Hatch,SP,2015,57831.0
VOLKSWAGEN GOL,26390,VOLKSWAGEN,Hatch,SP,2013,104448.0
FIAT UNO,29898,FIAT,Hatch,SP,2016,61144.0
VOLKSWAGEN FOX,29999,VOLKSWAGEN,Hatch,SP,2014,114500.0
FIAT PALIO,17390,FIAT,Hatch,SP,2009,100000.0
VOLKSWAGEN GOL,34190,VOLKSWAGEN,Hatch,SP,2015,77000.0
HONDA FIT,59900,HONDA,Hatch,SP,2017,13200.0
FIAT UNO,29590,FIAT,Hatch,SP,2016,51221.0
HONDA CITY,39890,HONDA,Hatch,SP,2011,119000.0
TOYOTA COROLLA,81990,TOYOTA,Sedan,SP,2018,101.0
FIAT IDEA,18900,FIAT,Mini Van,SP,2007,250000.0
RENAULT LOGAN,32490,RENAULT,Sedan,SP,2016,61653.0
HYUNDAI HB20S,47490,HYUNDAI,Sedan,SP,2018,40900.0
HYUNDAI HB20,40490,HYUNDAI,Hatch,SP,2018,20300.0
CITROEN C3,33960,CITROEN,Hatch,SP,2014,74000.0
RENAULT DUSTER,53190,RENAULT,Utilitário,SP,2016,59175.0
VOLKSWAGEN KOMBI,26000,VOLKSWAGEN,Utilitário,SP,2009,177398.0
FIAT UNO,29896,FIAT,Hatch,SP,2016,52832.0
CHEVROLET SPIN,70990,CHEVROLET,Hatch,SP,2018,101.0
LAND ROVER FREELANDER 2,58999,LAND ROVER,Utilitário,SP,2012,52000.0
FIAT UNO,35890,FIAT,Hatch,SP,2018,32784.0
RENAULT SANDERO,34490,RENAULT,Hatch,SP,2017,101.0
VOLKSWAGEN VIRTUS,71990,VOLKSWAGEN,Sedan,SP,2018,101.0
HYUNDAI TUCSON,40899,HYUNDAI,Utilitário,SP,2014,79000.0
MERCEDES-BENZ GLC 250,199900,MERCEDES-BENZ,Hatch,SP,2016,51000.0
CHEVROLET ONIX,34990,CHEVROLET,Hatch,SP,2017,55630.0
FORD KA,36990,FORD,Hatch,SP,2017,65817.0
FORD KA,38990,FORD,Hatch,SP,2018,51078.0
AUDI Q7,139900,AUDI,Utilitário,SP,2014,68000.0
RENAULT DUSTER OROCH,64490,RENAULT,Hatch,SP,2018,43943.0
VOLKSWAGEN VOYAGE,42990,VOLKSWAGEN,Sedan,SP,2018,30000.0
CHEVROLET ONIX,39590,CHEVROLET,Hatch,SP,2014,102000.0
VOLKSWAGEN JETTA,62990,VOLKSWAGEN,Sedan,SP,2013,84000.0
FORD KA+,42990,FORD,Sedan,SP,2017,101.0
FIAT TORO,94900,FIAT,Picape,SP,2018,20000.0
CHEVROLET COBALT,45800,CHEVROLET,Sedan,SP,2016,27200.0
RENAULT LOGAN,29690,RENAULT,Sedan,SP,2015,86000.0
RENAULT LOGAN,33790,RENAULT,Sedan,SP,2017,54900.0
KIA SPORTAGE,67900,KIA,Utilitário,SP,2013,94500.0
CHEVROLET ASTRA,22590,CHEVROLET,Hatch,SP,2007,157300.0
CHEVROLET SPIN,40990,CHEVROLET,Mini Van,SP,2013,99000.0
HYUNDAI HB20S,46690,HYUNDAI,Sedan,SP,2018,77000.0
CHEVROLET AGILE,26190,CHEVROLET,Hatch,SP,2012,66213.0
VOLKSWAGEN VIRTUS,59690,VOLKSWAGEN,Sedan,SP,2018,59800.0
FIAT PUNTO,36990,FIAT,Hatch,SP,2015,98200.0
HYUNDAI HB20S,47450,HYUNDAI,Sedan,SP,2018,36825.0
MITSUBISHI OUTLANDER,129900,MITSUBISHI,Hatch,SP,2015,50000.0
MITSUBISHI OUTLANDER,139900,MITSUBISHI,Hatch,SP,2016,22000.0
RENAULT DUSTER,59150,RENAULT,Utilitário,SP,2018,27761.0
CHEVROLET SPIN,70990,CHEVROLET,Hatch,SP,2018,101.0
HYUNDAI HB20X,48900,HYUNDAI,Hatch,SP,2017,27000.0
RENAULT DUSTER,59100,RENAULT,Utilitário,SP,2018,27981.0
CHEVROLET ONIX,33090,CHEVROLET,Hatch,SP,2016,40867.0
FIAT UNO,35890,FIAT,Hatch,SP,2018,101.0
MERCEDES-BENZ GLA 200,135990,MERCEDES-BENZ,Hatch,SP,2018,101.0
HYUNDAI I30,28900,HYUNDAI,Hatch,SP,2009,108000.0
FORD KA+,35900,FORD,Sedan,SP,2016,33000.0
SUZUKI VITARA,73900,SUZUKI,Custom,SP,2017,26000.0
HYUNDAI I30,29900,HYUNDAI,Hatch,SP,2011,120000.0
FORD FOCUS,42899,FORD,Utilitário,SP,2013,54000.0
FORD FOCUS,42899,FORD,Utilitário,SP,2013,54000.0
KIA SPORTAGE,55890,KIA,Hatch,SP,2013,114400.0
HONDA FIT,51900,HONDA,Conversível,SP,2014,87700.0
DODGE RAM,152000,DODGE,Hatch,SP,2012,148000.0
FIAT ARGO,40590,FIAT,Hatch,SP,2018,101.0
NISSAN KICKS,83500,NISSAN,Hatch,SP,2018,17500.0
RENAULT DUSTER,59510,RENAULT,Hatch,SP,2018,19330.0
VOLKSWAGEN VOYAGE,42990,VOLKSWAGEN,Sedan,SP,2018,39257.0
BMW 320I,119990,BMW,Sedan,SP,2017,47000.0
NISSAN VERSA,47490,NISSAN,Sedan,SP,2017,25000.0
RENAULT DUSTER,37990,RENAULT,Hatch,SP,2013,108648.0
RENAULT DUSTER OROCH,51990,RENAULT,Hatch,SP,2016,82363.0
FIAT SIENA,32490,FIAT,Hatch,SP,2016,56154.0
FORD ECOSPORT,63490,FORD,Hatch,SP,2017,22215.0
FIAT UNO,20990,FIAT,Hatch,SP,2012,68710.0
FIAT STRADA,69990,FIAT,Picape,SP,2019,0.0
FIAT MOBI,31880,FIAT,Hatch,SP,2017,34460.0
FIAT MOBI,31880,FIAT,Hatch,SP,2017,54094.0
MITSUBISHI ASX,51890,MITSUBISHI,Utilitário,SP,2014,84753.0
FORD FOCUS,30500,FORD,Hatch,SP,2011,138723.0
FIAT PALIO,21990,FIAT,Hatch,SP,2015,52303.0
JEEP RENEGADE,59990,JEEP,Hatch,SP,2015,50213.0
KIA CERATO,53990,KIA,Hatch,SP,2015,71091.0
HONDA HR-V,69990,HONDA,Hatch,SP,2015,52406.0
FORD FOCUS,51990,FORD,Sedan,SP,2015,38526.0
HONDA HR-V,69590,HONDA,Hatch,SP,2015,78639.0
NISSAN SENTRA,30690,NISSAN,Hatch,SP,2011,118770.0
FORD FIESTA,40990,FORD,Hatch,SP,2014,64818.0
FORD FUSION,56990,FORD,Hatch,SP,2012,60992.0
FORD FIESTA,24690,FORD,Hatch,SP,2014,87887.0
NISSAN VERSA,44990,NISSAN,Hatch,SP,2016,109314.0
FORD KA+,37890,FORD,Sedan,SP,2016,48852.0
CHEVROLET SPIN,34990,CHEVROLET,Hatch,SP,2012,84389.0
CHEVROLET COBALT,36990,CHEVROLET,Hatch,SP,2015,67540.0
FIAT FREEMONT,38990,FIAT,Hatch,SP,2011,151369.0
FIAT IDEA,29900,FIAT,Hatch,SP,2013,96790.0
FIAT PALIO,24990,FIAT,Hatch,SP,2013,102847.0
FIAT MOBI,31990,FIAT,Hatch,SP,2017,84575.0
CITROEN C3,39990,CITROEN,Hatch,SP,2018,48045.0
CHEVROLET SPIN,56990,CHEVROLET,Hatch,SP,2017,34001.0
NISSAN VERSA,30780,NISSAN,Sedan,SP,2014,80034.0
